[2017-06-02 14:59:33:270] PID=[7696] TID=[6644]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54 
[2017-06-02 15:02:39:040] PID=[5016] TID=[6276]  [Info] "  OnContactList  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"contact": [{"UserName": "@b9508e9a814130adf5a30e4d6bc7980d12260c86f774ebf29240d4a8e84d4874", "City": "怀化", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/49e7c22673255d0a97bc30ad86241c76.jpg", "MemberList": [], "PYQuanPin": "jinshengqingyuan", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "湖南", "KeyWord": "", "RemarkName": "", "PYInitial": "JSQY", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "0", "AttrStatus": 4133, "SnsFlag": 17, "tags": null, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 2, "NickName": "今生情缘", "add_time": 1495587806, "RemarkPYQuanPin": "", "unique_sn": "ea0a6e8b4bd75b5dc4a40bfccd62b9ed", "wechat_uid": 27295, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@ebb55eefb595412442290887b433369ed6b6f4f8bf4f45418e245eb8b75dc293", "City": "深圳", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/f2336c5a9551d286c61af12ec0cdc6cb.jpg", "MemberList": [], "PYQuanPin": "liyunmeng", "RemarkPYInitial": "", "Sex": 2, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "广东", "KeyWord": "", "RemarkName": "", "PYInitial": "LYM", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "0", "AttrStatus": 135205, "SnsFlag": 1, "tags": null, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "奔跑吧闺蜜", "ContactFlag": 10, "NickName": "李云梦", "add_time": 1495587806, "RemarkPYQuanPin": "", "unique_sn": "d8b2ab8f3651c39886d10cb56fec326c", "wechat_uid": 27297, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}], "group": [{"UserName": "@@a4a27b6da49a00446c1fba93b12385317e45775daf24e44b2c9c6efdcd48ea18", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@@a4a27b6da49a00446c1fba93b12385317e45775daf24e44b2c9c6efdcd48ea18.jpg", "MemberList": [{"UserName": "@bc6227dd29c569cbf3601d852c5805adecca0484535adb58f804c99a5b47c973", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "Z周宏海", "AttrStatus": 102439}, {"UserName": "@82666146acbecc29d96a62ece73227f89fb51a9ab55078b72e0e1779e403eaa4", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "中资北方 凌志光", "AttrStatus": 102439}, {"UserName": "@2c6d102bc929c6b1ea77833d8882fca0a656ffe36b6d2953253d23b29b15d569", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "中资北方-邵桃红", "AttrStatus": 102951}], "PYQuanPin": "", "RemarkPYInitial": "", "Sex": 0, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "", "KeyWord": "", "RemarkName": "", "PYInitial": "", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "@6ab05599259e0a69e99a3fcc0bb44766", "AttrStatus": 0, "SnsFlag": 0, "MemberCount": 9, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 2, "NickName": "", "RemarkPYQuanPin": "", "HeadImgUrl": "/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=631438072&username=@@a4a27b6da49a00446c1fba93b12385317e45775daf24e44b2c9c6efdcd48ea18&skey=", "Uin": 0, "StarFriend": 0, "Statues": 1}]} " 	WxSessionWnd::OnContactList .\wechat\WxSessionWnd.cpp  line:406
[2017-06-02 15:02:41:847] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:02:42:332] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:02:44:108] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:02:44:660] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:02:46:868] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:02:50:955] PID=[5016] TID=[6276]  [Info] "1  76e9d0fb-2902-45f2-aca1-5c6497a7f913    " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:03:17:747] PID=[5016] TID=[6276]  [Info] "0  76e9d0fb-2902-45f2-aca1-5c6497a7f913   {"UserName": "@858b5eaa2d7112ea0c175bd3c540b9f68c6f8d928fb683a4732bf0f748254974", "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/b4c88f936ca0cc61c13ac5180443470c.jpg", "PYQuanPin": "", "RemarkPYInitial": "", "Sex": 2, "AppAccountFlag": 0, "VerifyFlag": 0, "wechat_uid": 26863, "PYInitial": "", "HideInputBarFlag": 0, "HeadImgFlag": 1, "SnsFlag": 1, "tags": null, "WebWxPluginSwitch": 0, "Alias": "", "Signature": "自己选的路，就是跪着也要走完", "ContactFlag": 0, "NickName": "中资北方-助理邵桃红", "add_time": 1495587753, "RemarkPYQuanPin": "", "unique_sn": "83c18bf124f97349895767ccdf03a4f1", "RemarkName": "", "Uin": 505786515, "StarFriend": 0, "client_type": 0} " 	WxChatDlg::onWechatLogin .\wechat\WxChatDlg.cpp  line:109
[2017-06-02 15:03:17:747] PID=[5016] TID=[6276]  [Info] " create WxSessionWnd  " 	WxSessionWnd::WxSessionWnd .\wechat\WxSessionWnd.cpp  line:136
[2017-06-02 15:03:17:755] PID=[5016] TID=[6276]  [Info] "  ChildrenCreated  " 	WxSessionWnd::ChildrenCreated .\wechat\WxSessionWnd.cpp  line:163
[2017-06-02 15:03:17:756] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:03:17:756] PID=[5016] TID=[6276]  [Info] " create contact list adapter " 	ContactListAdapter::ContactListAdapter .\wechat\WxSessionWnd.cpp  line:51
[2017-06-02 15:03:17:759] PID=[5016] TID=[6276]  [Info] "  setAccount  " 	WxSessionWnd::setAccount .\wechat\WxSessionWnd.cpp  line:392
[2017-06-02 15:03:17:770] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:03:17:773] PID=[5016] TID=[6276]  [Info] "  OnRecentContact  76e9d0fb-2902-45f2-aca1-5c6497a7f913 [{"UserName": "@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004.jpg", "MemberList": [{"UserName": "@f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@ea1eab7803fe3a493a14e1fd0f4d79fb1e3430420199aa521bb1c21485011fc1", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@858b5eaa2d7112ea0c175bd3c540b9f68c6f8d928fb683a4732bf0f748254974", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@2838735ab6da3979e6b61c0a9439009244183c59d47c145fb395b1a92ef05e48", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@d3deaffda939758a8fde9bd991385439325f10a05d43e39eef9e09f2dc171152", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@3acfca762a8128b2f04944f570af873c1bd7f8e0054f3281da8454f82143ce7d", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@0a45083fd9bc784f49564012bf84785799bc54b6c611645517d332acd99b8ad5", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@e30195ee96187fffb658d04144e7d59dab92e61a4bb9c19221fcdc0a98a6aafb", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@794adda0d5ebdf72c5b77df454ef24a9", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "sho", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@46d5db75202f3c3470e685896dbc846c452f97af1523c853da547721e5b1f2b4", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@131a69f25d8861695a2df83bfb58b6c789e9064dd18b74efad8772431f554f3c", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@709f8b155f80263e317645097bff8bc301b3206a88a52c81856beec384a564ce", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@c23adf788495e7deb6b2cdde631d176448eae27371f0de151290c825cacc633f", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@881ea4a7f97fedc55c63aa4cf19f6eb8dce3cd5fb2b7c778f195e027ac81dc81", "RemarkPYQuanPin": "", "D[2017-06-02 15:03:17:822] PID=[5016] TID=[6276]  [Info] " set Items  1 @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004 " 	ContactListAdapter::setItems .\wechat\WxSessionWnd.cpp  line:61
[2017-06-02 15:03:17:825] PID=[5016] TID=[6276]  [Info] "get view  @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004   四团 互聊，养微信   http://on1sjw8zv.bkt.clouddn.com/head_@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:17:828] PID=[5016] TID=[6276]  [Info] " on chat select changed  0083B6F4 new select is  0" 	WxSessionWnd::OnChatSelectChange .\wechat\WxSessionWnd.cpp  line:361
[2017-06-02 15:03:17:830] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:03:17:850] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::updateShareStatus .\wechat\WxSessionWnd.cpp  line:1046
[2017-06-02 15:03:17:851] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:03:17:851] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:03:17:851] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:03:17:852] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:03:17:852] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::onClientTypes .\wechat\WxSessionWnd.cpp  line:1005
[2017-06-02 15:03:17:852] PID=[5016] TID=[6276]  [Info] "get view  @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004   四团 互聊，养微信   http://on1sjw8zv.bkt.clouddn.com/head_@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:17:854] PID=[5016] TID=[6276]  [Info] "  OnContactList  76e9d0fb-2902-45f2-aca1-5c6497a7f913 {"contact": [], "group": [{"UserName": "@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004", "City": "", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004.jpg", "MemberList": [{"UserName": "@f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@ea1eab7803fe3a493a14e1fd0f4d79fb1e3430420199aa521bb1c21485011fc1", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}, {"UserName": "@858b5eaa2d7112ea0c175bd3c540b9f68c6f8d928fb683a4732bf0f748254974", "RemarkPYQuanPin": "", "DisplayName": "", "KeyWord": "", "PYInitial": "", "Uin": 0, "MemberStatus": 0, "PYQuanPin": "", "RemarkPYInitial": "", "NickName": "", "AttrStatus": 0}], "PYQuanPin": "", "RemarkPYInitial": "", "Sex": 0, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "", "KeyWord": "", "RemarkName": "", "PYInitial": "", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 0, "SnsFlag": 0, "MemberCount": 39, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 0, "NickName": "四团 互聊，养微信", "RemarkPYQuanPin": "", "HeadImgUrl": "/cgi-bin/mmwebwx-bin/webwxgetheadimg?seq=0&username=@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004&skey=@crypt_1219cf7e_349a9c5466154300296611b06a3f077f", "Uin": 0, "StarFriend": 0, "Statues": 0}]} " 	WxSessionWnd::OnContactList .\wechat\WxSessionWnd.cpp  line:406
[2017-06-02 15:03:19:085] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:03:19:504] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:03:20:853] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:03:21:780] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::clearUnread .\wechat\WxSessionWnd.cpp  line:628
[2017-06-02 15:03:25:499] PID=[6064] TID=[5416]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:03:25:555] PID=[6064] TID=[5416]  [Info] "remote server connected code   0" 	NetStateEvent::onConnected .\server-events\NetStateEvent.cpp  line:37
[2017-06-02 15:03:27:500] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  76e9d0fb-2902-45f2-aca1-5c6497a7f913 {"content": {"type": 11, "data": ""}, "msg_id": "8245994822867883046", "msg_type_id": 0, "to_user_id": "@858b5eaa2d7112ea0c175bd3c540b9f68c6f8d928fb683a4732bf0f748254974", "user": {"id": "@858b5eaa2d7112ea0c175bd3c540b9f68c6f8d928fb683a4732bf0f748254974", "name": "system"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:03:29:711] PID=[5016] TID=[6276]  [Info] "  OnRecentContact  76e9d0fb-2902-45f2-aca1-5c6497a7f913 [{"UserName": "@d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd", "City": "广州", "DisplayName": "", "UniFriend": 0, "MemberList": [], "PYQuanPin": "zhongzibeifangshaotaohong", "RemarkPYInitial": "", "Sex": 2, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "广东", "KeyWord": "", "RemarkName": "", "PYInitial": "ZZBFSTH", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "0", "AttrStatus": 102951, "SnsFlag": 1, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "把每支投资的股票当做一桩生意来经营，你刚好需要，我刚好专业", "ContactFlag": 3, "NickName": "中资北方-邵桃红", "RemarkPYQuanPin": "", "HeadImgUrl": "/cgi-bin/mmwebwx-bin/webwxgeticon?seq=646522084&username=@d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd&skey=", "Uin": 0, "StarFriend": 0, "Statues": 0}, {"UserName": "@c88a290d9ec1e16e5e4803b7f993ced2b2e3ff86fb80363e0ea29ca5aca2bc04", "City": "广州", "DisplayName": "", "UniFriend": 0, "MemberList": [], "PYQuanPin": "zhongzibeifangzhouzidong", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "广东", "KeyWord": "", "RemarkName": "", "PYInitial": "ZZBFZZD", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "0", "AttrStatus": 233507, "SnsFlag": 1, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "把每支投资的股票都当作一桩生意来经营，你刚好需要，我刚好专业", "ContactFlag": 3, "NickName": "中资北方-周紫东", "RemarkPYQuanPin": "", "HeadImgUrl": "/cgi-bin/mmwebwx-bin/webwxgeticon?seq=646523772&username=@c88a290d9ec1e16e5e4803b7f993ced2b2e3ff86fb80363e0ea29ca5aca2bc04&skey=", "Uin": 0, "StarFriend": 0, "Statues": 0}, {"UserName": "@f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3", "City": "广州", "DisplayName": "", "UniFriend": 0, "MemberList": [], "PYQuanPin": "zhongzibeifangzhongjunxin", "RemarkPYInitial": "X", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "广东", "KeyWord": "", "RemarkName": "X", "PYInitial": "ZZBFZJX", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "0", "AttrStatus": 135205, "SnsFlag": 1, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "我主动，不一定是求你，也可能是救你！2017资源共享，合作共赢！", "ContactFlag": 3, "NickName": "中资北方-钟骏薪", "RemarkPYQuanPin": "X", "HeadImgUrl": "/cgi-bin/mmwebwx-bin/webwxgeticon?seq=646525513&username=@f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3&skey=", "Uin": 0, "StarFriend": 0, "Statues": 0}, {"UserName": "@d3deaffda939758a8fde9bd991385439325f10a05d43e39eef9e09f2dc171152", "City": "广州", "DisplayName": "", "UniFriend": 0, "head_img_url": "http://on1sjw8zv.bkt.clouddn.com/58b60bd1b40af6e175dddb6f42784397.jpg", "MemberList": [], "PYQuanPin": "zhongzibeifangranshixiong", "RemarkPYInitial": "", "Sex": 1, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "广东", "KeyWord": "", "RemarkName": "", "PYInitial": "ZZBFRSX", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "", "AttrStatus": 234023, "SnsFlag": 1, "tags": "{\n   \"email\" : \"\",\n   \"memo\" : \"\",\n   \"memotime\" : 0,\n   \"name\" : \"冉世雄\",\n   \"phone\" : \"18001380000\",\n   \"qq\" : \"\",\n   \"wxid\" : \"\"\n}\n", "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "在决定任何投资决策之前，要经常探询经营阶层的操守与诚信！", "ContactFlag": 3, "NickName": "中资北方:冉世雄", "add_time": 1495537583, "RemarkPYQuanPin": "", "unique_sn": "9753299e0567b7cb379ca45eeed679a0", "wechat_uid": 26805, "Uin": 0, "StarFriend": 0, "client_type": 0, "Statues": 0}, {"UserName": "@2295af7a0c4d8b72f7ad0cf25bc111943c3718975158aa7a97b7b9034bf0bb3a", "City": "", "DisplayName": "", "UniFriend": 0, "MemberList": [], "PYQuanPin": "yicaoyimu", "RemarkPYInitial": "328", "Sex": 0, "AppAccountFlag": 0, "VerifyFlag": 0, "Province": "", "KeyWord": "", "RemarkName": "3.28", "PYInitial": "YCYM", "IsOwner": 0, "ChatRoomId": 0, "HideInputBarFlag": 0, "EncryChatRoomId": "0", "AttrStatus": 2147586085, "SnsFlag": 0, "MemberCount": 0, "OwnerUin": 0, "Alias": "", "Signature": "", "ContactFlag": 3, "NickName": "一草一木", "RemarkPYQuanPi[2017-06-02 15:03:29:714] PID=[5016] TID=[6276]  [Waring] "same uid  @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004 " 	WxSessionWnd::OnJsonParsed .\wechat\WxSessionWnd.cpp  line:473
[2017-06-02 15:03:29:714] PID=[5016] TID=[6276]  [Info] " set Items  15 @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004 @d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd @c88a290d9ec1e16e5e4803b7f993ced2b2e3ff86fb80363e0ea29ca5aca2bc04 @f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3 @d3deaffda939758a8fde9bd991385439325f10a05d43e39eef9e09f2dc171152 @2295af7a0c4d8b72f7ad0cf25bc111943c3718975158aa7a97b7b9034bf0bb3a @f2257288a0b667e6c3af969419fc2e87a17f6ccde06a35b5993300c55bf64b28 @c53b60dfcca0e19ee42d9de084a1890c3b8a309e9be29439f491c4bfbc5dc972 @006d90c9097e1376f00f296d3ff2bea1 @79bed5df6fc0dd008c8a92df8a35b30a15a88cedd69617516d7811c411fec361 @30cb0acdb8a8cb06404188d029ed8a10b39dcae02923b75a0a89d9695f1548f4 @2ecd9cb501e6275a676ccc19d31f6587d5c0c70daadf25e048c04e27a1d9c106 @1809bff3af208196750edcc078c48637 @d8770d095e57233572097d16128d4f9e8bc32ffbcdc9ac6156f2a79e5cde60fc @85d2034045304758e930a01961acf75347e2ea955864f3298759441d8269008d " 	ContactListAdapter::setItems .\wechat\WxSessionWnd.cpp  line:61
[2017-06-02 15:03:29:715] PID=[5016] TID=[6276]  [Info] "get view  @@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004   四团 互聊，养微信   http://on1sjw8zv.bkt.clouddn.com/head_@@e6e1c4609f91345c7b3796c470450c0f2236c19d99ec027454b442d7537f3004.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:719] PID=[5016] TID=[6276]  [Info] "get view  @d7e0192d7a419362fa83fb789272cb0a3ed0db49b59d468cd50e6430d3ae5abd   中资北方-邵桃红    " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:722] PID=[5016] TID=[6276]  [Info] "get view  @c88a290d9ec1e16e5e4803b7f993ced2b2e3ff86fb80363e0ea29ca5aca2bc04   中资北方-周紫东    " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:725] PID=[5016] TID=[6276]  [Info] "get view  @f20d006519b1245395e5bd226ce4cb0aafd99421447bc20940fe7a7805db27f3   x    " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:727] PID=[5016] TID=[6276]  [Info] "get view  @d3deaffda939758a8fde9bd991385439325f10a05d43e39eef9e09f2dc171152   中资北方:冉世雄   http://on1sjw8zv.bkt.clouddn.com/58b60bd1b40af6e175dddb6f42784397.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:731] PID=[5016] TID=[6276]  [Info] "get view  @2295af7a0c4d8b72f7ad0cf25bc111943c3718975158aa7a97b7b9034bf0bb3a   3.28    " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:734] PID=[5016] TID=[6276]  [Info] "get view  @f2257288a0b667e6c3af969419fc2e87a17f6ccde06a35b5993300c55bf64b28   中资北方    凌志光    " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
[2017-06-02 15:03:29:738] PID=[5016] TID=[6276]  [Info] "get view  @c53b60dfcca0e19ee42d9de084a1890c3b8a309e9be29439f491c4bfbc5dc972   a00000天津云伟科技～中国鞋油大王   http://on1sjw8zv.bkt.clouddn.com/4399c78232dec09bce61ef92803afdb3.jpg " 	ContactListAdapter::getView .\wechat\WxSessionWnd.cpp  line:97
